code_region;region;annee;code_indicateur;indicateur;code_type_uai;type_d_administration;code_sexe;sexe;code_type_pers;type_de_personnel;etat_des_donnees;valeur
22;Picardie;2013;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;semi-definitif;46.02
23;Haute-Normandie;2007;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;28.56
23;Haute-Normandie;2011;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;10.15
23;Haute-Normandie;2013;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;semi-definitif;27.0
24;Centre;2002;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;15.0
25;Basse-Normandie;2005;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;723.46
25;Basse-Normandie;2005;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;0.5
25;Basse-Normandie;2006;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;12.66
25;Basse-Normandie;2007;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;8.28
25;Basse-Normandie;2009;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;202.3
7;Regions d'outre-mer;2001;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;4.0
7;Regions d'outre-mer;2003;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;0.49
7;Regions d'outre-mer;2003;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;192.29
7;Regions d'outre-mer;2004;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;242.6
7;Regions d'outre-mer;2007;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;0.67
7;Regions d'outre-mer;2007;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;225.7
7;Regions d'outre-mer;2007;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;3.37
7;Regions d'outre-mer;2009;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;89.64
7;Regions d'outre-mer;2009;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;4.0
7;Regions d'outre-mer;2009;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;4.7
7;Regions d'outre-mer;2011;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;2;Soutien a  la recherche;definitif;2.4
7;Regions d'outre-mer;2011;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;99.25
11;Ile-de-France;2004;dird;Depense interieure de R&D;2;EPST;;;;;definitif;1596.0
26;Bourgogne;2013;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;semi-definitif;102.55
31;Nord-Pas-de-Calais;2002;dird;Depense interieure de R&D;2;EPST;;;;;definitif;59.12
31;Nord-Pas-de-Calais;2002;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;929.32
31;Nord-Pas-de-Calais;2003;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;15.2
31;Nord-Pas-de-Calais;2005;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;984.54
31;Nord-Pas-de-Calais;2007;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;1037.7
31;Nord-Pas-de-Calais;2008;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;17.55
31;Nord-Pas-de-Calais;2008;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;17.7
31;Nord-Pas-de-Calais;2011;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;2498.03
31;Nord-Pas-de-Calais;2012;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;321.57
31;Nord-Pas-de-Calais;2013;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;semi-definitif;335.44
31;Nord-Pas-de-Calais;2013;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;semi-definitif;11.77
41;Lorraine;2001;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;26.4
41;Lorraine;2002;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;1640.78
41;Lorraine;2002;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;137.8
41;Lorraine;2002;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;40.75
41;Lorraine;2002;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;43.44
41;Lorraine;2002;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;24.87
41;Lorraine;2004;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;154.59
41;Lorraine;2004;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;78.5
41;Lorraine;2005;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;31.82
41;Lorraine;2006;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;170.0
41;Lorraine;2006;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;84.5
41;Lorraine;2006;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;23.39
41;Lorraine;2007;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;23.39
41;Lorraine;2010;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;0.12
41;Lorraine;2013;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;semi-definitif;11.49
42;Alsace;2006;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;383.01
42;Alsace;2007;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;2.43
42;Alsace;2011;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;3.4
42;Alsace;2012;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;215.22
42;Alsace;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;semi-definitif;660.39
42;Alsace;2013;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;semi-definitif;375.23
43;Franche-Comte;2001;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;643.8
43;Franche-Comte;2002;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;1.0
43;Franche-Comte;2002;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;2.0
43;Franche-Comte;2004;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;9.0
43;Franche-Comte;2005;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;2.0
43;Franche-Comte;2006;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;43.0
43;Franche-Comte;2006;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;259.9
43;Franche-Comte;2010;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;748.44
43;Franche-Comte;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;semi-definitif;854.29
52;Pays de la Loire;2001;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;12.1
52;Pays de la Loire;2002;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;67.62
52;Pays de la Loire;2003;dird;Depense interieure de R&D;2;EPST;;;;;definitif;56.91
52;Pays de la Loire;2004;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;1858.64
52;Pays de la Loire;2008;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;1548.8
52;Pays de la Loire;2008;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;0.9500000000000001
52;Pays de la Loire;2012;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;504.25
52;Pays de la Loire;2013;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;semi-definitif;67.26
53;Bretagne;2001;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;2.2
53;Bretagne;2003;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;485.33
53;Bretagne;2004;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;480.63
53;Bretagne;2005;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;102.17
53;Bretagne;2008;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;169.0
53;Bretagne;2011;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;705.84
53;Bretagne;2011;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;146.92
53;Bretagne;2013;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;semi-definitif;310.17
53;Bretagne;2013;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;semi-definitif;25.39
54;Poitou-Charentes;2004;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;0.9500000000000001
54;Poitou-Charentes;2004;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;1.7000000000000002
54;Poitou-Charentes;2005;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;160.63
54;Poitou-Charentes;2006;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;52.0
54;Poitou-Charentes;2007;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;239.2
54;Poitou-Charentes;2009;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;22.41
54;Poitou-Charentes;2009;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;28.8
54;Poitou-Charentes;2009;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;1.0
54;Poitou-Charentes;2010;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;25.11
72;Aquitaine;2001;dird;Depense interieure de R&D;2;EPST;;;;;definitif;111.89
72;Aquitaine;2004;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;1.9
72;Aquitaine;2008;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;1623.6
72;Aquitaine;2009;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;869.2
73;Midi-Pyrenees;2002;dird;Depense interieure de R&D;2;EPST;;;;;definitif;170.09
73;Midi-Pyrenees;2003;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;146.6
73;Midi-Pyrenees;2005;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;7.22
73;Midi-Pyrenees;2005;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;2676.97
73;Midi-Pyrenees;2005;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;358.46
73;Midi-Pyrenees;2005;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;280.27
73;Midi-Pyrenees;2006;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;250.25
73;Midi-Pyrenees;2006;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;341.1
73;Midi-Pyrenees;2007;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;44.2
73;Midi-Pyrenees;2010;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;2670.14
73;Midi-Pyrenees;2013;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;semi-definitif;224.4
74;Limousin;2002;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;5.6
74;Limousin;2003;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;0.24
74;Limousin;2006;dird;Depense interieure de R&D;2;EPST;;;;;definitif;4.22
74;Limousin;2011;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;7.2
74;Limousin;2013;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;semi-definitif;1.0
82;Rhone-Alpes;2001;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;43.9
82;Rhone-Alpes;2004;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;333.0
82;Rhone-Alpes;2004;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;30.0
82;Rhone-Alpes;2005;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;459.4
82;Rhone-Alpes;2006;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;586.1
82;Rhone-Alpes;2007;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;951.99
82;Rhone-Alpes;2008;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;452.1
82;Rhone-Alpes;2009;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;676.51
82;Rhone-Alpes;2009;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;608.02
82;Rhone-Alpes;2010;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;5454.67
82;Rhone-Alpes;2010;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;1128.17
82;Rhone-Alpes;2011;dird;Depense interieure de R&D;2;EPST;;;;;definitif;491.44
82;Rhone-Alpes;2012;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;1958.92
83;Auvergne;2003;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;24.39
83;Auvergne;2004;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;75.93
23;Haute-Normandie;2001;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;1.0
23;Haute-Normandie;2007;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;81.26
23;Haute-Normandie;2008;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;88.29
23;Haute-Normandie;2008;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;70.0
23;Haute-Normandie;2008;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;47.0
23;Haute-Normandie;2008;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;35.3
23;Haute-Normandie;2008;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;1.0
23;Haute-Normandie;2011;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;379.9
24;Centre;2008;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;176.0
24;Centre;2009;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;122.74
24;Centre;2009;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;255.4
24;Centre;2010;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;40.07
24;Centre;2011;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;242.48
24;Centre;2012;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;508.14
24;Centre;2012;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;109.0
24;Centre;2013;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;semi-definitif;118.4
25;Basse-Normandie;2004;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;110.75
25;Basse-Normandie;2005;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;154.62
25;Basse-Normandie;2005;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;65.91
1;Guadeloupe;2010;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;13.0
1;Guadeloupe;2013;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;semi-definitif;92.17
1;Guadeloupe;2013;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;semi-definitif;24.26
1;Guadeloupe;2013;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;semi-definitif;2.0
2;Martinique;2012;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;7.89
2;Martinique;2012;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;18.17
3;Guyane;2010;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;8.3
4;La Reunion;2010;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;11.8
6;Mayotte;2010;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;1.0
6;Mayotte;2011;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;2.4
7;Regions d'outre-mer;2001;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;0.47000000000000003
7;Regions d'outre-mer;2002;dird;Depense interieure de R&D;2;EPST;;;;;definitif;40.37
7;Regions d'outre-mer;2002;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;1.0
7;Regions d'outre-mer;2003;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;117.0
7;Regions d'outre-mer;2004;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;1.8
7;Regions d'outre-mer;2006;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;165.44
7;Regions d'outre-mer;2006;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;458.4
7;Regions d'outre-mer;2008;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;0.61
7;Regions d'outre-mer;2008;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;8.53
7;Regions d'outre-mer;2010;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;160.88
7;Regions d'outre-mer;2010;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;185.53
7;Regions d'outre-mer;2013;dird;Depense interieure de R&D;4;Autres administrations;;;;;semi-definitif;0.71
11;Ile-de-France;2001;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;596.32
11;Ile-de-France;2002;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;1455.04
11;Ile-de-France;2002;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;696.93
11;Ile-de-France;2003;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;2004.67
11;Ile-de-France;2004;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;3706.52
11;Ile-de-France;2005;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;6266.66
11;Ile-de-France;2007;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;2;Soutien a  la recherche;definitif;128.24
11;Ile-de-France;2008;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;2398.5
11;Ile-de-France;2008;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;4488.0
11;Ile-de-France;2008;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;3842.26
11;Ile-de-France;2009;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;1020.48
11;Ile-de-France;2013;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;semi-definitif;692.5
21;Champagne-Ardenne;2003;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;608.67
21;Champagne-Ardenne;2005;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;5.66
21;Champagne-Ardenne;2007;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;57.39
21;Champagne-Ardenne;2008;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;0.5
21;Champagne-Ardenne;2008;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;5.69
7;Regions d'outre-mer;2013;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;semi-definitif;47.76
11;Ile-de-France;2006;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;6307.04
83;Auvergne;2005;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;6.8
83;Auvergne;2008;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;16.55
83;Auvergne;2008;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;21.9
83;Auvergne;2009;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;1.57
83;Auvergne;2013;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;semi-definitif;368.0
91;Languedoc-Roussillon;2001;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;1914.65
91;Languedoc-Roussillon;2004;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;520.95
91;Languedoc-Roussillon;2005;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;696.26
91;Languedoc-Roussillon;2005;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;2.4
